"id","it2010","it2011","sw2010","sw2011"
364,13,8.466666667,40.66666667,33.07142857
366,10.92857143,12.625,39.77777778,31.55555556
369,7.3,11.86666667,53.57142857,23.2
371,9.4,5.6,52,41.53846154
379,7.1,8.538461538,53.77777778,39.28571429
380,6.888888889,9.4,39,19
383,9.125,9.466666667,48.5,40.44444444
384,15,10.6,46.125,34.84615385
385,14.75,10.5,41.875,13.5
386,6.222222222,6.529411765,57.44444444,50
388,10.81818182,8.357142857,40.5,11.15384615
390,8,9.941176471,45,21.7
391,17.30769231,13.52941176,46.14285714,42
393,17.09090909,9.333333333,46.11111111,16
394,10.5,10.06666667,40.25,21.44444444
395,16.46666667,15.61538462,43.44444444,22.4
396,12.25,11.47058824,34,14
397,10.46666667,13.78571429,38.75,9.5
399,2.25,6.9,29,16.5
403,6.5,6.866666667,41.6,21.55555556
409,12.81818182,8.6,38.81818182,30.63636364
411,6.5,8.882352941,26.63636364,27.2
414,13.83333333,10.92857143,35.83333333,12.57142857
415,5.4,6.466666667,51.18181818,24.55555556
416,15.45454546,11.06666667,46.11111111,28.71428571
417,36.61538462,14.33333333,51.75,35.14285714
418,13.84615385,11.25,50.75,27.94117647
420,15.53846154,11.33333333,30,21.4375
423,11.14285714,8.357142857,25.55555556,30.25
426,8.875,25.5625,43.63636364,14
427,16.75,10.14285714,45.88888889,16
428,12.125,9.833333333,42.81818182,20.13333333
429,14.76923077,15.77777778,76.25,22
431,22.46153846,11.06666667,48,43.42857143
432,10,11.3125,30.3,54.08333333
434,23.15384615,17.8125,43.8,15
435,15.5,13.47058824,50.11111111,24.66666667
436,15.9375,15.71428571,17.5,9.4
438,11.33333333,9.785714286,38.75,20.36363636
439,8.153846154,10.38888889,55.4,35.92307692
440,7.9,7.2,48.3,17.2
442,10.61538462,6,27.72727273,22.83333333
444,8.428571429,8.4375,42.44444444,17.5
445,14,15.23529412,29.33333333,31.92307692
447,15.64285714,9.4,67.44444444,33.77777778
448,23.53846154,NA,43.88888889,NA
449,5.545454546,7.875,33.3,10.4
450,10.92307692,9.6,31.375,23.14285714
452,14.11111111,12.47058824,45.91666667,34.81818182
454,15.71428571,9,58.5,22.4
455,11.18181818,11.8,47,16.2
456,14.5,9.666666667,48.71428571,29
457,12.38461539,10.0625,63.85714286,19.1
458,8,14.47058824,39.71428571,13
459,9.909090909,11.58823529,72.33333333,39.91666667
460,14.85714286,10.58823529,35.625,13.42857143
461,33,17.86666667,43.9,13.75
462,14.76923077,8.6875,33.33333333,13.85714286
463,8.2,11.05555556,37.5,23.08333333
466,5.875,7.1,33.30769231,11.63636364
469,8.5,9.470588235,65.5,10.4
470,30.375,20.3125,39.83333333,25.92307692
472,11.57142857,13.83333333,32.5,12.83333333
473,6.111111111,11.91666667,61.875,30.61538462
475,14.75,9.230769231,44.75,20.45454545
476,13.92857143,13.25,54,22.2
477,NA,NA,NA,NA
481,6.666666667,12.35294118,51.66666667,32.4
484,6.416666667,8.25,29.57142857,28.66666667
485,6.363636364,8.866666667,43.44444444,10
486,6.1,7.533333333,44.42857143,26.66666667
488,5.2,NA,37.1,NA
489,16.2,14.53333333,41.44444444,20.5
490,15.2,12.85714286,46.81818182,11
494,10,9.384615385,41.2,16.8
495,10.38461539,12.58823529,51.1,28
496,6.444444444,7.071428571,40.75,21.66666667
499,14.11764706,15.78571429,35.83333333,11.71428571
503,15.92307692,12.53333333,45.33333333,33.23076923
504,6.25,11.28571429,30.125,8.285714286
506,13.30769231,13.41176471,38.61538462,28
507,27.57142857,14.33333333,30.55555556,20.125
508,14.64705882,13.42857143,42.88888889,18.91666667
509,11,12.94444444,36.33333333,17
510,8.833333333,12,30,21.375
513,9.222222222,11.72727273,44.55555556,23.14285714
515,9.923076923,13.5,57.76923077,26.88888889
516,8.166666667,12.125,125,18
519,13.46153846,8.076923077,46.5,32.69230769
520,8.888888889,5.375,49.16666667,18.5
521,14.625,12.3125,46.85714286,10
522,10.6,8.571428571,76.5,29.4
524,24.57142857,10.8125,39.8,28
527,15.11764706,12.76470588,33,20.33333333
528,11.73333333,9,43,85.22222222
530,14.83333333,10.38461538,33.6,29.92857143
535,7.857142857,8.8125,52.625,25.28571429
536,11.35714286,9.533333333,52.81818182,22.3
540,24.85714286,19.4,34.54545455,17.5
541,9.454545455,11.14285714,44.8,7.428571429
545,13,9.8,61.625,22.44444444
547,8.846153846,10.29411765,33.75,27.125
548,10.45454546,9.25,36,14.33333333
549,10.71428571,9.411764706,25.1,15.66666667
550,16,8.769230769,39.2,30.9
552,6,11.3125,40.875,46.58333333
553,9.1,7.3125,33.18181818,17.3
558,5,9.833333333,43.75,22.07692308
559,26.94444444,12.28571429,55.375,17.71428571
560,12.21428571,8.769230769,66.25,32.86666667
561,8,6,34.55555556,32.88888889
562,7.625,9.384615385,43.2,24.08333333
563,13.35714286,14.5,39.5,15.88888889
564,14.375,11.52941176,48.54545455,16.71428571
565,8.833333333,10,43.5,29.875
567,7,8.4375,43.375,23.35714286
571,9.9,11.70588235,42.5,41.85714286
572,13.21428571,17.25,49.09090909,41.2
574,9.333333333,11.13333333,56.44444444,21
575,11,8.4375,34.8,17.75
576,14.46666667,12.58823529,32.14285714,25.71428571
578,5.4,6.846153846,23.11111111,16.6
579,9.076923077,8.333333333,22.5,43.22222222
581,11.6,11.93333333,50.7,23.625
582,11.8,10.6,33,28.33333333
583,6.636363636,6.642857143,39.625,20.88888889
586,10.63636364,10.25,37.41666667,49
587,13,6.875,42.81818182,20.5
590,12.41666667,13.25,41.81818182,18.33333333
593,6.272727273,11.83333333,34.14285714,20.63636364
594,10.41666667,12.05882353,60.77777778,38.09090909
595,7.083333333,6.076923077,88,18.77777778
596,7.5,10.13333333,43,37
601,8,8.333333333,30,11.44444444
602,8.1,6.153846154,58.14285714,15.93333333
605,6,5.5625,35.08333333,32.53333333
606,9.181818182,8.8125,60.7,22.66666667
607,8.166666667,10.75,50.22222222,12.83333333
609,15.58333333,14.28571429,28.8,12.28571429
610,7.1,11.375,36.5,56.42857143
612,10.18181818,8.333333333,38.25,10.5
614,5.777777778,6.307692308,35.5,23.5
619,12.81818182,21.11764706,67.42857143,18.66666667
620,11.375,9.4,33.44444444,23.58333333
623,7.5,10.05882353,27.66666667,17.66666667
625,10.86666667,19.125,44.27272727,12.33333333
629,8.230769231,11.64705882,32.41666667,19.5
631,11.9375,18.0625,29.91666667,31.88888889
633,5.777777778,6,39.8,13.83333333
635,12.25,10.5625,36.66666667,23.69230769
640,5.818181818,6.727272727,35.28571429,36.46153846
642,16.3,10.92857143,62.875,22.2
644,15.81818182,15.53846154,43.7,11.875
647,18.85714286,10.21428571,61,57.2
649,16.1,12.36363636,84.4,18.72727273
651,17.81818182,16.17647059,33.55555556,21.625
656,6.363636364,8.933333333,41.25,30.44444444
657,12.23529412,9.75,35.27272727,23.61538462
658,7.538461539,14.94117647,54.57142857,25.14285714
659,10.57142857,14.66666667,33.75,19.25
660,4.7,9.8,38.14285714,14
663,12.2,8.235294118,38.22222222,23.69230769
666,17.8,9.875,44.26666667,10
672,6.916666667,8.75,41.07692308,42.90909091
676,10.45454546,10.11764706,42.83333333,37.78571429
680,21,13.16666667,49.5,18
681,6.2,6.307692308,32,34.33333333
683,8.4,7.642857143,47.875,26
687,5.5,6,28.88888889,35.42857143
691,7.090909091,8.6,45.6,55.91666667
697,11.66666667,10.23529412,40.28571429,24.53846154
700,19.88235294,14.94444444,48.33333333,14.875
